"peiid","siteiid","ecositeid","ecositenm","ecositecorrdate","es_classifier","siteecositehistory.classifier","es_selection_method","upedonid","siteobsiid","usiteid","site_id","pedon_id","obsdate","obs_date","utmzone","utmeasting","utmnorthing","horizdatnm","longstddecimaldegrees","latstddecimaldegrees","gpspositionalerror","describer","descname","pedonpurpose","pedontype","pedlabsampnum","labdatadescflag","tsectstopnum","tsectinterval","utransectid","tsectkind","tsectselmeth","erocl","elev_field","slope_field","aspect_field","elev","slope","aspect","ecostatename","ecostateid","commphasename","commphaseid","plantassocnm","earthcovkind1","earthcovkind2","bedrckdepth","bedrckkind","bedrckhardness","pmgroupname","hillslopeprof","geomslopeseg","shapeacross","shapedown","slopecomplex","drainagecl","geomposhill","geomposmntn","geompostrce","geomposflats","swaterdepth","flodfreqcl","floddurcl","flodmonthbeg","pondfreqcl","ponddurcl","pondmonthbeg","climstaid","climstanm","climstatype","ffd","map","reannualprecip","airtempa","soiltempa","airtemps","soiltemps","airtempw","soiltempw","surface_fine_gravel","surface_gravel","surface_cobbles","surface_stones","surface_boulders","surface_channers","surface_flagstones","surface_parafine_gravel","surface_paragravel","surface_paracobbles","surface_parastones","surface_paraboulders","surface_parachanners","surface_paraflagstones","surface_unspecified","surface_total_frags_pct_nopf","surface_total_frags_pct","othervegid","othervegclass","site_state","site_county","site_mlra","slope_shape","surface_fgravel","classdate","classifier","classtype","taxonname","localphase","taxonkind","seriesstatus","taxclname","taxpartsize","taxorder","taxsuborder","taxgrtgroup","taxsubgrp","soiltaxedition","osdtypelocflag","taxmoistcl","taxtempregime","taxfamother","taxreaction","taxfamhahatmatcl","psctopdepth","pscbotdepth","selection_method","ochric.epipedon","argillic.horizon","paralithic.materials","lithic.contact","paralithic.contact","abrupt.textural.change","duripan","cambic.horizon","andic.soil.properties","umbric.epipedon","aquic.conditions","slickensides","mollic.epipedon","mottles.with.chroma.2.or.less","calcic.horizon","anthropic.epipedon","kandic.horizon","densic.contact","densic.materials","lithologic.discontinuity","redox.depletions.with.chroma.2.or.less","redox.concentrations","reduced.matrix","histic.epipedon","albic.horizon","spodic.horizon","fibric.soil.materials","hemic.soil.materials","sapric.soil.materials","volcanic.glass","folistic.epipedon","strongly.contrasting.particle.size.class","episaturation","endosaturation","secondary.carbonates","human.transported.material","glossic.horizon","spodic.materials","albic.materials","landform_string","landscape_string","microfeature_string","geomicrorelief_string","pmkind","pmorigin"
"488612",495956,NA,NA,NA,NA,NA,NA,"10MJE055N",486215,"10CA630MJE055N","10CA630MJE055N","10MJE055N",2010-07-12,2010-07-12,10,711403.47,4214062.98,"NAD83",-120.5905609,38.0497208,NA,"Meghan Euliano","Meghan Euliano","soil survey inventory","within range of map unit",NA,FALSE,NA,NA,NA,NA,NA,NA,481,21,44,481,21,44,NA,NA,NA,NA,NA,"tree cover","hardwoods",NA,NA,NA,"colluvium derived from greenstone over residuum weathered from greenstone","backslope",NA,"linear","linear","complex","well","base slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA,NA,"CA","CA009","18","linear / linear",0,2012-02-09 17:59:56.81,NA,"correlated","Gopheridge",NA,"taxadjunct",NA,"Loamy-skeletal, mixed, superactive, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,NA,NA,"most recent",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","greenstone"
"488633",495977,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-17,"David Evans","David Evans","least missing data","10MJE076",486236,"10CA630MJE076","10CA630MJE076","10MJE076",2010-08-26,2010-08-26,10,711409.69,4211100.45,"NAD83",-120.5913925,38.023056,NA,"Meghan Euliano","Meghan Euliano","full pedon description","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,834,NA,250,834,NA,250,NA,NA,NA,NA,NA,"tree cover","hardwoods",65,"greenstone","weakly coherent","colluvium derived from greenstone over residuum weathered from greenstone","summit",NA,"linear","convex","complex","well","crest",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,10,NA,NA,"CA","CA009","18","linear / convex",0,2012-02-07 19:09:20.857,NA,"correlated","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, superactive, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,23,65,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","greenstone"
"488636",495980,NA,NA,NA,NA,NA,NA,"10MJE079N",486239,"10CA630MJE079N","10CA630MJE079N","10MJE079N",2010-09-22,2010-09-22,NA,NA,NA,NA,-120.5387067,38.1036481,NA,"Meghan Euliano","Meghan Euliano","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,520,8,221,520,8,221,NA,NA,NA,NA,NA,"grass/herbaceous cover","other grass/herbaceous cover",89,"greenstone","moderately coherent","colluvium derived from greenstone over residuum weathered from greenstone","footslope",NA,"linear","convex","complex","well","base slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","linear / convex",0,2012-02-07 19:09:20.92,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,17,67,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","greenstone"
"488640",495984,NA,NA,NA,NA,NA,NA,"09BAH009",486243,"09CA630BAH009","09CA630BAH009","09BAH009",2009-06-03,2009-06-03,10,716911.86,4203902.45,"NAD83",-120.531105,37.9569435,NA,"Bev Harben","Bev Harben","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,398,33,102,398,33,102,NA,NA,NA,NA,NA,"tree cover","hardwoods",51,"metavolcanics","moderately coherent","colluvium over residuum weathered from metavolcanics","backslope",NA,"linear","linear","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","linear / linear",0,2009-06-03,NA,"sampled as","Gopheridge",NA,"series","tentative","Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,"not used",NA,19,52,"single record",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
"493742",501286,NA,NA,NA,NA,NA,NA,"09BAH008",490995,"09CA630BAH008","09CA630BAH008","09BAH008",2009-06-03,2009-06-03,10,716153.62,4204188.95,"NAD83",-120.5397186,37.9597244,NA,"Bev Harben","Bev Harben","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,384,3,102,384,3,102,NA,NA,NA,NA,"Blue Oak Woodland/Grassland","tree cover","hardwoods",68,"metavolcanics","moderately coherent","colluvium over residuum weathered from metavolcanics","footslope",NA,"linear","linear","simple","well","base slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA109","18","linear / linear",0,2012-02-03,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,12,62,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
"530603",540897,NA,NA,NA,NA,NA,NA,"10BJM012",529356,"10CA630BJM012","10CA630BJM012","10BJM012",2010-04-30,2010-04-30,10,704940.06,4208417.37,"NAD83",-120.6658325,38.0002785,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,361.899993896484,32,52,361.899993896484,32,52,NA,NA,NA,NA,"Live Oak Chapparel","tree cover","hardwoods",70,"greenstone","moderately coherent","residuum weathered from greenstone","backslope",NA,"convex","convex","simple","well","side slope",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,"CA","CA009","18","convex / convex",0,2012-02-14,NA,"correlated","Loafercreek","Cool","series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs",NA,FALSE,"xeric","thermic",NA,NA,NA,25,70,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"residuum","greenstone"
"530611",540905,NA,NA,NA,NA,NA,NA,"10BJM021",529364,"10CA630BJM021","10CA630BJM021","10BJM021",2010-05-24,2010-05-24,10,706381.77,4211829.48,"NAD83",-120.6486053,38.0305557,NA,"Ben Marshall","Ben Marshall","soil survey inventory","representative pedon for component",NA,FALSE,NA,NA,NA,NA,NA,NA,481.5,11,285,481.5,11,285,NA,NA,NA,NA,"Grasslands","grass/herbaceous cover","other grass/herbaceous cover",60,"greenstone","strongly coherent","residuum weathered from metavolcanics","backslope",NA,"linear","convex","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","linear / convex",0,2017-04-21,"Julie Baker","correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,"not used",NA,8,58,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"residuum","metavolcanics"
"530634",540928,NA,NA,NA,NA,NA,NA,"10BJM046",529387,"10CA630BJM046","10CA630BJM046","10BJM046",2010-08-16,2010-08-16,10,702446.08,4220479.3,"NAD83",-120.690834,38.1094437,NA,"Ben Marshall","Ben Marshall","full pedon description","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,478,37,140,478,37,140,NA,NA,NA,NA,NA,"tree cover","intermixed conifers and hardwoods",85,"greenstone","moderately coherent",NA,"backslope",NA,"linear","convex","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,NA,NA,"CA","CA009","18","linear / convex",0,2012-02-09,NA,"correlated","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,20,70,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","greenstone"
"530649",540943,NA,NA,NA,NA,NA,NA,"10BJM055",529402,"10CA630BJM055","10CA630BJM055","10BJM055",2010-09-02,2010-09-02,10,706019.34,4210733.05,"NAD83",-120.6530533,38.0208321,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,523.200012207031,13,95,523.200012207031,13,95,NA,NA,NA,NA,"Live Oak Woodland","tree cover","hardwoods",54,"greenstone","moderately coherent","residuum weathered from greenstone","shoulder",NA,"linear","linear","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,"CA","CA009","18","linear / linear",0,2012-02-09,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,10,60,"most recent",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hillslope","Sierra Nevada foothills",NA,NA,"residuum","greenstone"
"530662",540956,NA,NA,NA,NA,NA,NA,"10BJM063",529415,"10CA630BJM063","10CA630BJM063","10BJM063",2010-09-07,2010-09-07,10,704845.41,4213503.28,"NAD83",-120.6655579,38.0461121,NA,"Ben Marshall","Ben Marshall","full pedon description","within range of map unit",NA,FALSE,NA,NA,NA,NA,NA,NA,558,22,320,558,22,320,NA,NA,NA,NA,NA,"tree cover","intermixed conifers and hardwoods",60,"greenstone","moderately coherent",NA,NA,NA,"linear","linear","simple","well",NA,NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,NA,NA,"CA","CA009","18","linear / linear",0,2012-02-14,NA,"correlated","Gopheridge","Cool","series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,7,57,"most recent",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","greenstone"
"530692",540986,NA,NA,NA,NA,NA,NA,"10BJM059",529445,"10CA630BJM059","10CA630BJM059","10BJM059",2010-02-18,2010-02-18,10,698960.05,4220152.26,"NAD83",-120.730835,38.1072197,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,655,10,205,655,10,205,NA,NA,NA,NA,NA,"tree cover","intermixed conifers and hardwoods",76,"metavolcanics","moderately coherent","colluvium derived from metavolcanics over residuum weathered from metavolcanics","backslope",NA,"linear","linear","complex","moderately well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,"CA009","18","linear / linear",0,2012-02-09,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,"not used",NA,25,75,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","metavolcanics"
"530693",540987,NA,NA,NA,NA,NA,NA,"10BJM060",529446,"10CA630BJM060","10CA630BJM060","10BJM060",2010-02-18,2010-02-18,10,699400.34,4220068.25,"NAD83",-120.7258301,38.1063881,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,701,10,90,701,10,90,NA,NA,NA,NA,NA,"tree cover","other grass/herbaceous cover",71,"metavolcanics","strongly coherent","colluvium over residuum weathered from metavolcanics","backslope",NA,"linear","linear","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"CA009","18","linear / linear",0,2012-02-09,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic","not used","not used",NA,8,58,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
"530694",540988,NA,NA,NA,NA,NA,NA,"10BJM061",529447,"10CA630BJM061","10CA630BJM061","10BJM061",2010-02-18,2010-02-18,10,699059.12,4221252.64,"NAD83",-120.7291641,38.1172218,NA,"Ben Marshall","Ben Marshall","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,800,5,310,800,5,310,NA,NA,NA,NA,NA,"tree cover","hardwoods",56,"metavolcanics","strongly coherent","residuum weathered from metavolcanics","backslope",NA,"linear","linear","simple","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,"CA009","18","linear / linear",0,2012-02-09,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic","not used","not used",NA,18,56,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"residuum","metavolcanics"
"530699",541007,NA,NA,NA,NA,NA,NA,"11PDM001",529466,"11CA630PDM001","11CA630PDM001","11PDM001",2010-11-17,2010-11-17,10,700472.21,4196499.53,"NAD83",-120.7200012,37.8938866,NA,"Drew Mather","Drew Mather","soil survey inventory","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,213,14,304,213,14,304,NA,NA,NA,NA,NA,"grass/herbaceous cover","rangeland, grassland",67,"metavolcanics","weakly coherent",NA,"backslope",NA,"concave","linear",NA,"well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,"CA","CA009","18","concave / linear",0,2012-02-09,NA,"correlated","Loafercreek",NA,"series",NA,"Fine-loamy, mixed, superactive, thermic Ultic Haploxeralfs","fine-loamy","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic",NA,NA,NA,3,53,"most recent",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"530709",540998,"F018XI201CA","Moderately Deep Thermic Foothills",2016-05-17,"David Evans","David Evans","least missing data","11PDM011",529457,"11CA630PDM011","11CA630PDM011","11PDM011",2011-10-04,2011-10-04,NA,NA,NA,NA,-120.7043227,37.9160181,NA,"Drew Mather","Drew Mather","soil survey inventory",NA,NA,FALSE,NA,NA,NA,NA,NA,NA,369,20,211,369,20,211,NA,NA,NA,NA,NA,"grass/herbaceous cover","rangeland, grassland",60,"metavolcanics",NA,"colluvium derived from metavolcanics and/or residuum weathered from metavolcanics","backslope",NA,"convex","convex","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,NA,NA,"CA","CA009","18","convex / convex",0,2017-05-17,"Julie Baker","correlated","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","twelfth edition",FALSE,"xeric","thermic",NA,NA,NA,7,57,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","foothills",NA,NA,"colluvium & residuum","metavolcanics"
"530724",541014,NA,NA,NA,NA,NA,NA,"11BJM005",529473,"11CA630BJM005","11CA630BJM005","11BJM005",2011-04-06,2011-04-06,10,723225.08,4180813.66,"NAD83",-120.4663849,37.7475014,NA,"Ben Marshall","Ben Marshall","full pedon description","classifies to current taxon name, full description",NA,FALSE,NA,NA,NA,NA,NA,NA,283,23,225,283,23,225,NA,NA,NA,NA,"Blue Oak Woodland","tree cover","hardwoods",55,"metavolcanics","moderately coherent","colluvium over residuum weathered from metavolcanics","shoulder",NA,"concave","linear","complex","well","side slope",NA,NA,NA,NA,"none",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,"CA","CA109","18","concave / linear",0,2012-01-24,NA,"correlated","Gopheridge",NA,"series",NA,"Loamy-skeletal, mixed, active, thermic Ultic Haploxeralfs","loamy-skeletal","alfisols","xeralfs","haploxeralfs","ultic haploxeralfs","tenth edition",FALSE,"xeric","thermic","not used","not used",NA,7,55,"most recent",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hill","Sierra Nevada foothills",NA,NA,"colluvium & residuum","NA & metavolcanics"
