"phiid","peiid","pedon_id","hzname","dspcomplayerid","hzdept","hzdepb","bounddistinct","boundtopo","claytotest","silttotest","sandtotest","clay","silt","sand","fragvoltot","texture","texcl","lieutex","phfield","effclass","labsampnum","rupresblkdry","rupresblkmst","rupresblkcem","stickiness","plasticity","ksatpedon","texture_class","hzID","d_hue","d_value","d_chroma","dry_soil_color","d_r","d_g","d_b","d_sigma","m_hue","m_value","m_chroma","moist_soil_color","m_r","m_g","m_b","m_sigma","soil_color","fine_gravel","gravel","cobbles","stones","boulders","channers","flagstones","parafine_gravel","paragravel","paracobbles","parastones","paraboulders","parachanners","paraflagstones","unspecified","total_frags_pct_nopf","total_frags_pct","art_fgr","art_gr","art_cb","art_st","art_by","art_ch","art_fl","art_unspecified","total_art_pct","huartvol_cohesive","huartvol_penetrable","huartvol_innocuous","huartvol_persistent"
"1567476","351685","07RJV100","BC","BCt",51,58,"abrupt","wavy",20,NA,45,20,35,45,82,"GRX-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7489","10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,"10YR",4,4,"#795B36FF",0.474509803921569,0.356862745098039,0.211764705882353,NA,"#795B36FF",0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567477","351685","07RJV100","R","R",58,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567478","351686","07RJV101","A","A",0,8,"clear","smooth",15,NA,40,15,45,40,25,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7491","10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,"10YR",3,4,"#5C4222FF",0.36078431372549,0.258823529411765,0.133333333333333,NA,"#5C4222FF",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567479","351686","07RJV101","BA","BA",8,18,"clear","wavy",18,NA,40,18,42,40,27,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7492","10YR",5,3,"#8E775AFF",0.556862745098039,0.466666666666667,0.352941176470588,NA,"10YR",4,3,"#745C41FF",0.454901960784314,0.36078431372549,0.254901960784314,NA,"#745C41FF",0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567480","351686","07RJV101","Bw1","Bt",18,30,"clear","wavy",20,NA,40,20,40,40,50,"GRV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7493","10YR",6,3,"#A99173FF",0.662745098039216,0.568627450980392,0.450980392156863,NA,"10YR",4,4,"#795B36FF",0.474509803921569,0.356862745098039,0.211764705882353,NA,"#795B36FF",0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567481","351686","07RJV101","Bw2","Bt",30,46,"clear","wavy",20,NA,40,20,40,40,51,"CBV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7494","10YR",6,3,"#A99173FF",0.662745098039216,0.568627450980392,0.450980392156863,NA,"10YR",4,4,"#795B36FF",0.474509803921569,0.356862745098039,0.211764705882353,NA,"#795B36FF",0,30,20,1,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567482","351686","07RJV101","BC","Bt",46,64,"abrupt","irregular",20,NA,40,20,40,40,85,"STX-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7495","10YR",6,3,"#A99173FF",0.662745098039216,0.568627450980392,0.450980392156863,NA,"10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,"#93754FFF",0,30,30,25,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567483","351686","07RJV101","R","R",64,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567484","351687","07RJV102","A","A",0,8,"clear","smooth",18,NA,40,18,42,40,20,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7497","10YR",5,3,"#8E775AFF",0.556862745098039,0.466666666666667,0.352941176470588,NA,"10YR",3,3,"#58432CFF",0.345098039215686,0.262745098039216,0.172549019607843,NA,"#58432CFF",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567485","351687","07RJV102","BA","BA",8,20,"clear","wavy",18,NA,40,18,42,40,10,"L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7498","10YR",5,3,"#8E775AFF",0.556862745098039,0.466666666666667,0.352941176470588,NA,"10YR",3,4,"#5C4222FF",0.36078431372549,0.258823529411765,0.133333333333333,NA,"#5C4222FF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567486","351687","07RJV102","Bw1","Bt",20,38,"clear","wavy",20,NA,40,20,40,40,30,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7499","10YR",6,3,"#A99173FF",0.662745098039216,0.568627450980392,0.450980392156863,NA,"10YR",4,4,"#795B36FF",0.474509803921569,0.356862745098039,0.211764705882353,NA,"#795B36FF",0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567487","351687","07RJV102","Bw2","Bt",38,63,"clear","wavy",NA,NA,NA,NA,NA,NA,55,"CBV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7500","10YR",6,3,"#A99173FF",0.662745098039216,0.568627450980392,0.450980392156863,NA,"10YR",5,4,"#93754FFF",0.576470588235294,0.458823529411765,0.309803921568627,NA,"#93754FFF",0,25,25,5,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567488","351687","07RJV102","Bw3","Bt",63,89,"abrupt","wavy",NA,NA,NA,NA,NA,NA,80,"CBX-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7501","10YR",6,4,"#AE9068FF",0.682352941176471,0.564705882352941,0.407843137254902,NA,"10YR",5,6,"#9C7337FF",0.611764705882353,0.450980392156863,0.215686274509804,NA,"#9C7337FF",0,30,45,5,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567489","351687","07RJV102","R","R",89,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567490","351688","07RJV103","A","A",0,10,"clear","smooth",15,NA,45,15,40,45,25,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7503","7.5YR",5,3,"#91755EFF",0.568627450980392,0.458823529411765,0.368627450980392,NA,"7.5YR",3,3,"#5B422EFF",0.356862745098039,0.258823529411765,0.180392156862745,NA,"#5B422EFF",0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567491","351688","07RJV103","BA","BA",10,20,"clear","wavy",18,NA,45,18,37,45,30,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7504","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567492","351688","07RJV103","Bw1","Bt1",20,33,"clear","wavy",18,NA,40,18,42,40,55,"GRV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7505",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,45,10,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567493","351688","07RJV103","Bw2","Bt2",33,48,"clear","wavy",20,NA,40,20,40,40,55,"GRV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7506",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567494","351688","07RJV103","Bw3","Bt2",48,58,"abrupt","wavy",20,NA,40,20,40,40,55,"GRV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7507",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,35,20,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567495","351688","07RJV103","Cr","Cr",58,71,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7508",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567496","351688","07RJV103","R","R",71,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567502","351690","07RJV106","A","A",0,5,"clear","smooth",15,NA,35,15,50,35,5,"SIL","sil",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"sil","7515","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567503","351690","07RJV106","BA","A",5,15,"clear","wavy",18,NA,30,18,52,30,25,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7516",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"#775B44FF",0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567504","351690","07RJV106","Bw","Bt1",15,25,"clear","wavy",20,NA,35,20,45,35,25,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7517",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567505","351690","07RJV106","Bt1","Bt1",25,51,"clear","wavy",25,NA,35,25,40,35,55,"FLV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7518",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,10,15,0,0,0,30,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567506","351690","07RJV106","Bt2","Bt2",51,63,"clear","wavy",25,NA,35,25,40,35,77,"CBX-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7519",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,40,35,2,0,0,0,0,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567507","351690","07RJV106","BC","Bt2",63,76,"abrupt","wavy",22,NA,35,22,43,35,55,"CBV-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7520",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,25,30,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567508","351690","07RJV106","R","R",76,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567517","351692","07RJV108","A","A",0,8,"clear","smooth",25,NA,15,25,60,15,12,"SIL","sil",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"sil","7526","7.5YR",5,3,"#91755EFF",0.568627450980392,0.458823529411765,0.368627450980392,NA,"7.5YR",3,3,"#5B422EFF",0.356862745098039,0.258823529411765,0.180392156862745,NA,"#5B422EFF",0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567518","351692","07RJV108","BA","BA",8,18,"clear","smooth",30,NA,15,30,55,15,6,"SICL","sicl",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"sicl","7527","7.5YR",5,3,"#91755EFF",0.568627450980392,0.458823529411765,0.368627450980392,NA,"7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"#775B44FF",0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567519","351692","07RJV108","Bt1","Bt",18,36,"abrupt","wavy",38,NA,15,38,47,15,12,"SICL","sicl",NA,NA,NA,NA,"hard","firm",NA,"moderately sticky","moderately plastic",NA,"sicl","7528",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",4,4,"#815645FF",0.505882352941176,0.337254901960784,0.270588235294118,NA,"#815645FF",0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567520","351692","07RJV108","2Bt2","2Bt",36,61,"clear","wavy",60,NA,35,60,5,35,80,"GRX-C","c",NA,NA,NA,NA,"hard","firm",NA,"moderately sticky","moderately plastic",NA,"c","7529",NA,NA,NA,NA,NA,NA,NA,NA,"2.5YR",4,6,"#8C5137FF",0.549019607843137,0.317647058823529,0.215686274509804,NA,"#8C5137FF",0,70,3,0,0,0,0,0,7,0,0,0,0,0,0,73,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567521","351692","07RJV108","2Bt3","2Bt",61,79,"clear","wavy",50,NA,35,50,15,35,25,"PGR-C","c",NA,NA,NA,NA,"hard","firm",NA,"moderately sticky","moderately plastic",NA,"c","7530",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"#A2703FFF",0,6,0,0,0,0,0,0,19,0,0,0,0,0,0,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567522","351692","07RJV108","2Bt4","2BCt",79,97,"abrupt","irregular",50,NA,40,50,10,40,45,"PGRV-C","c",NA,NA,NA,NA,"hard","firm",NA,"moderately sticky","moderately plastic",NA,"c","7531",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,6,"#855628FF",0.52156862745098,0.337254901960784,0.156862745098039,NA,"#855628FF",0,9,0,0,0,0,0,0,36,0,0,0,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567523","351692","07RJV108","R","R",97,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567529","351694","07RJV113","A","A",0,5,"clear","smooth",15,NA,40,15,45,40,5,"L","l",NA,NA,NA,NA,"very hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7538","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",4,3,"#775B44FF",0.466666666666667,0.356862745098039,0.266666666666667,NA,"#775B44FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567530","351694","07RJV113","BA","A",5,13,"clear","smooth",18,NA,40,18,42,40,5,"L","l",NA,NA,NA,NA,"very hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7539",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567531","351694","07RJV113","Bt1","Bt",13,23,"clear","wavy",20,NA,35,20,45,35,22,"GR-L","l",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7540",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567532","351694","07RJV113","Bt2","Bt",23,38,"clear","wavy",25,NA,35,25,40,35,55,"CBV-L","l",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7541",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567533","351694","07RJV113","Bt3","Bt",38,49,"clear","wavy",30,NA,35,30,35,35,22,"GR-CL","cl",NA,NA,NA,NA,"hard","friable",NA,"moderately sticky","moderately plastic",NA,"cl","7542",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567534","351694","07RJV113","Bt4","Bt",49,61,"abrupt","wavy",25,NA,40,25,35,40,50,"GRV-L","l",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7543",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",5,6,"#A2703FFF",0.635294117647059,0.43921568627451,0.247058823529412,NA,"#A2703FFF",0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567535","351694","07RJV113","R","R",61,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567536","351695","07RJV114","A1","A",0,5,"clear","smooth",15,NA,40,15,45,40,5,"L","l",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7545","7.5YR",6,4,"#B28E6EFF",0.698039215686274,0.556862745098039,0.431372549019608,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567537","351695","07RJV114","A2","A",5,12,"clear","smooth",15,NA,40,15,45,40,5,"L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7546","7.5YR",5,4,"#977354FF",0.592156862745098,0.450980392156863,0.329411764705882,NA,"7.5YR",3,4,"#604026FF",0.376470588235294,0.250980392156863,0.149019607843137,NA,"#604026FF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567538","351695","07RJV114","Bw1","Bt",12,20,"clear","wavy",18,NA,40,18,42,40,10,"L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7547",NA,NA,NA,NA,NA,NA,NA,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567539","351695","07RJV114","Bw2","Bt",20,41,"clear","wavy",20,NA,40,20,40,40,12,"L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7548",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567540","351695","07RJV114","Bw3","Bt",41,56,"clear","wavy",20,NA,40,20,40,40,25,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7549",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567541","351695","07RJV114","BC","BCt",56,66,"abrupt","irregular",22,NA,40,22,38,40,72,"GRX-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7550",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567542","351695","07RJV114","R","R",66,200,NA,NA,NA,NA,NA,NA,NA,NA,0,"BR",NA,"br",NA,NA,NA,NA,NA,NA,NA,NA,NA,"br","7551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567543","351696","07RJV116","A","A",0,5,"clear","smooth",18,NA,35,18,47,35,5,"L","l",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7552","7.5YR",6,6,"#BD8A58FF",0.741176470588235,0.541176470588235,0.345098039215686,NA,"7.5YR",4,4,"#7D593AFF",0.490196078431373,0.349019607843137,0.227450980392157,NA,"#7D593AFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567544","351696","07RJV116","BA","A",5,15,"clear","wavy",15,NA,35,15,50,35,5,"L","l",NA,NA,NA,NA,"hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7553","7.5YR",6,6,"#BD8A58FF",0.741176470588235,0.541176470588235,0.345098039215686,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567545","351696","07RJV116","Bt1","Bt",15,30,"clear","wavy",25,NA,30,25,45,30,30,"GR-L","l",NA,NA,NA,NA,"slightly hard","friable",NA,"slightly sticky","slightly plastic",NA,"l","7554",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,4,"#7F583FFF",0.498039215686275,0.345098039215686,0.247058823529412,NA,"#7F583FFF",0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567546","351696","07RJV116","Bt2","Bt",30,43,"clear","wavy",30,NA,30,30,40,30,57,"GRV-CL","cl",NA,NA,NA,NA,"slightly hard","rigid",NA,"moderately sticky","moderately plastic",NA,"cl","7555",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,55,2,0,0,0,0,0,0,0,0,0,0,0,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567547","351696","07RJV116","Bt3","2Bt",43,58,"clear","wavy",35,NA,40,35,25,40,55,"GRV-CL","cl",NA,NA,NA,NA,"slightly hard","friable",NA,"moderately sticky","moderately plastic",NA,"cl","7556",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
"1567548","351696","07RJV116","Bt4","2BCt",58,66,"abrupt","wavy",35,NA,40,35,25,40,82,"GRX-CL","cl",NA,NA,NA,NA,"slightly hard","friable",NA,"moderately sticky","moderately plastic",NA,"cl","7557",NA,NA,NA,NA,NA,NA,NA,NA,"5YR",4,6,"#89542FFF",0.537254901960784,0.329411764705882,0.184313725490196,NA,"#89542FFF",0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0
