"pedon_key","stationTriplet","Site","stateCode","Network","Name","dcoCode","countyName","HUC","Elevation_ft","Latitude","Longitude","dataTimeZone","shefId","beginDate","endDate","upedonid","pedlabsampnum","State"
NA,"908:WA:SNTL","908","WA","SNTL","Alpine Meadows","OR","King","171100100501",3500,47.77957,-121.69847,-8,"APSW1","1994-09-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"1239:CA:SNTLT","1239","CA","SNTLT","Althouse","OR","Del Norte","171003110302",4970,41.99617,-123.547,-8,"ABZO3","2013-06-25 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"1198:NV:SNTLT","1198","NV","SNTLT","American Beauty","UT","Elko","160401030901",7545,40.53373,-115.45768,-8,"AMBN2","2011-12-23 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"1189:AK:SNTL","1189","AK","SNTL","American Creek","AK","Southeast Fairbanks","190705050504",1050,64.78969,-141.23376,-9,"AMCA2","2011-08-04 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"1066:UT:SNTL","1066","UT","SNTL","Gardner Peak","UT","Washington","150100080701",8322,37.40083,-113.45988,-8,"GAPU1","2004-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"492:ID:SNTL","492","ID","SNTL","Garfield R.S.","ID","Blaine","170402210301",6560,43.6104,-113.9308,-8,"GARI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1070:AK:SNTL","1070","AK","SNTL","Anchorage Hillside","AK","Anchorage","190204010601",2080,61.11483,-149.66683,-9,"HILA2","2004-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"302:OR:SNTL","302","OR","SNTL","Aneroid Lake #2","OR","Wallowa","170601050101",7400,45.21328,-117.19258,-8,"ANRO3","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1221:UT:SNTL","1221","UT","SNTL","GBRC HQ","UT","Sanpete","160300040307",8801,39.32019,-111.48827,-8,"GBZU1","2012-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1222:UT:SNTL","1222","UT","SNTL","GBRC Meadows","UT","Sanpete","160300040307",9858,39.30229,-111.45383,-8,"GBMU1","2012-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1245:OR:SNTLT","1245","OR","SNTLT","Anthony Lake","OR","Baker","170502030503",7160,44.9591,-118.22668,-8,"ANZO3","2013-07-18 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"303:CO:SNTL","303","CO","SNTL","Apishapa","CO","Huerfano","110200060406",10027,37.33067,-105.06766,-8,"APSC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1030:CO:SNTL","1030","CO","SNTL","Arapaho Ridge","CO","Grand","140100010604",10976,40.35098,-106.38141,-8,"ARPC2","2002-08-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"304:OR:SNTL","304","OR","SNTL","Arbuckle Mtn","OR","Morrow","170702020604",5770,45.19085,-119.25392,-8,"ARBO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"2214:CA:SCAN","2214","CA","SCAN","Ash Valley","GC","Lassen","180200021404",5097,41.05204,-120.6872,-8,"VYAC1","2014-10-23 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"1165:MT:SNTLT","1165","MT","SNTLT","Ashley Divide","MT","Flathead","170102080108",4820,48.20161,-114.51495,-8,"AYDM8","2010-01-09 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"2234:CA:SCAN","2234","CA","SCAN","Vallecitos","GC","San Benito","180400140302",1620,36.45976,-120.70601,-8,NA,"2022-10-26 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"306:ID:SNTL","306","ID","SNTL","Atlanta Summit","ID","Elmore","170501110204",7580,43.7569,-115.23907,-8,"ATAI1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1308:UT:SNTL","1308","UT","SNTL","Atwater","UT","Salt Lake","160202040202",8753,40.59124,-111.63775,-8,NA,"2022-08-25 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"307:MT:SNTL","307","MT","SNTL","Badger Pass","MT","Pondera","100302010201",6900,48.13091,-113.02311,-8,"BADM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"308:AZ:SNTL","308","AZ","SNTL","Baker Butte","CO","Coconino","150602030206",7363,34.45654,-111.40651,-8,"BKBA3","1965-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"1140:AZ:SNTL","1140","AZ","SNTL","Baker Butte Smt","CO","Coconino","150602030103",7752,34.45552,-111.38262,-8,"BBSA3","2009-05-18 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"1240:NV:SNTLT","1240","NV","SNTLT","Bald Mtn AM","OR","Washoe","160402040101",6720,41.78333,-119.61667,-8,"BLDN2","2017-07-18 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"447:OR:SNTLT","447","OR","SNTLT","Bald Mtn AM OR","OR","Union","170601040504",6700,45.21158,-117.6626,-8,NA,"2018-08-21 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"309:WY:SNTL","309","WY","SNTL","Bald Mtn.","MT","Big Horn","100800100501",9380,44.80061,-107.84428,-8,"BLDW4","1975-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"310:AZ:SNTL","310","AZ","SNTL","Baldy","CO","Apache","150200010203",9221,33.97845,-109.50357,-8,"BLDA3","1949-11-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"311:MT:SNTL","311","MT","SNTL","Banfield Mountain","MT","Lincoln","170101011202",5600,48.5712,-115.44573,-8,"BANM8","1968-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"312:ID:SNTL","312","ID","SNTL","Banner Summit","ID","Boise","170501200202",7040,44.30342,-115.23447,-8,"BASI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1212:AZ:SNTL","1212","AZ","SNTL","Bar M","CO","Coconino","150602020601",6397,34.86142,-111.60497,-8,"BRMA3","2012-09-06 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"313:MT:SNTL","313","MT","SNTL","Barker Lakes","MT","Deer Lodge","170102010304",8250,46.09713,-113.13038,-8,"BRLM8","1977-08-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1246:OR:SNTLT","1246","OR","SNTLT","Barney Creek","OR","Baker","170502020202",5830,44.36069,-118.31114,-8,"BRCO3","2013-07-18 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"314:WY:SNTL","314","WY","SNTL","Base Camp","ID","Teton","170401010304",7060,43.94019,-110.44544,-8,"BSCW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"315:MT:SNTL","315","MT","SNTL","Basin Creek","MT","Silver Bow","170102010201",7180,45.79737,-112.52047,-8,"BSCM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1190:MT:SNTL","1190","MT","SNTL","Bassoo Peak","MT","Sanders","170102120105",5150,47.85562,-114.75841,-8,"BASM8","2011-10-12 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"316:NM:SNTL","316","NM","SNTL","Bateman","CO","Rio Arriba","130201020901",9249,36.51174,-106.31543,-8,"BAMN5","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"1295:ID:SNTLT","1295","ID","SNTLT","Battle Creek AM","ID","Owyhee","170501040905",5720,42.47694,-116.32576,-8,NA,"2018-05-18 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"317:WY:SNTL","317","WY","SNTL","Battle Mountain","CO","Carbon","140500030109",7498,41.05402,-107.26674,-8,"BTLW4","1985-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"318:MT:SNTL","318","MT","SNTL","Beagle Springs","MT","Beaverhead","100200010501",8850,44.47147,-112.98191,-8,"BEAM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"319:ID:SNTL","319","ID","SNTL","Bear Basin","ID","Adams","170602100104",5350,44.95222,-116.14293,-8,"BRBI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"320:ID:SNTL","320","ID","SNTL","Bear Canyon","ID","Custer","170402180101",7900,43.74367,-113.93797,-8,"BECI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"321:NV:SNTL","321","NV","SNTL","Bear Creek","ID","Elko","170501020301",8040,41.83384,-115.45278,-8,"BERN2","1976-03-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"1291:OR:SNTLT","1291","OR","SNTLT","Bear Flat Meadow AM","OR","Lake","171200060105",6580,42.41655,-120.47043,-8,NA,"2018-05-17 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1166:OR:SNTL","1166","OR","SNTL","Bear Grass","OR","Linn","170900040203",4720,44.3253,-122.0938,-8,"BKSO3","2011-07-18 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"322:CO:SNTL","322","CO","SNTL","Bear Lake","CO","Larimer","101900060201",9522,40.31176,-105.6467,-8,"BLKC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"323:ID:SNTL","323","ID","SNTL","Bear Mountain","ID","Bonner","170102131202",5400,48.30577,-116.07448,-8,"BRMI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"1061:CO:SNTL","1061","CO","SNTL","Bear River","CO","Routt","140500010102",9112,40.06152,-107.00948,-8,"BRRC2","2004-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1241:OR:SNTLT","1241","OR","SNTLT","Patton Meadows AM","OR","Lake","180200010208",6780,42.24522,-120.60527,-8,"PTZO3","2013-06-25 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"324:ID:SNTL","324","ID","SNTL","Bear Saddle","ID","Washington","170501241001",6180,44.60533,-116.98097,-8,"BSDI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"325:WY:SNTL","325","WY","SNTL","Bear Trap Meadow","MT","Johnson","100902010205",8200,43.88743,-107.06135,-8,"BTNW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"326:WY:SNTL","326","WY","SNTL","Beartooth Lake","MT","Park","100700060206",9360,44.94307,-109.56743,-8,"BLTW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"327:CO:SNTL","327","CO","SNTL","Beartown","CO","San Juan","130100010104",11600,37.71433,-107.5124,-8,"BRTC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1065:UT:SNTL","1065","UT","SNTL","Gutz Peak","UT","Washington","150100100101",6763,37.49617,-113.94235,-8,"GTZU1","2004-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"2207:TX:SCAN","2207","TX","SCAN","Beaumont","GC","Jefferson","120402010100",19,30.06845,-94.29283,-6,"BETT2","2013-09-18 00:00","2100-01-01 00:00",NA,NA,"Texas"
NA,"1041:CO:SNTL","1041","CO","SNTL","Beaver Ck Village","CO","Eagle","140100030301",8565,39.59871,-106.51113,-8,"BCVC2","2002-11-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"328:MT:SNTL","328","MT","SNTL","Beaver Creek","MT","Gallatin","100200070402",7850,44.94966,-111.35852,-8,"BEVM8","1966-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"329:UT:SNTL","329","UT","SNTL","Beaver Dams","UT","Sanpete","160300040402",7990,39.13683,-111.55813,-8,"BVDU1","1980-06-18 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"330:UT:SNTL","330","UT","SNTL","Beaver Divide","UT","Summit","160202030105",8280,40.61233,-111.09782,-8,"NWZU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"902:AZ:SNTL","902","AZ","SNTL","Beaver Head","CO","Greenlee","150601010107",8076,33.69115,-109.21685,-8,"XBHA3","1993-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"969:AZ:SNTL","969","AZ","SNTL","Happy Jack","CO","Coconino","150602020604",7539,34.74594,-111.41219,-8,"XHJA3","1999-06-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"331:OR:SNTL","331","OR","SNTL","Beaver Reservoir","OR","Union","170601040301",5150,45.14532,-118.219,-8,"BVRO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1143:AZ:SNTL","1143","AZ","SNTL","Beaver Spring","CO","Apache","140802040401",9255,36.32671,-109.05702,-8,"BVRA3","2009-10-01 00:00","2100-01-01 00:00",NA,NA,"Arizona"
NA,"332:UT:SNTL","332","UT","SNTL","Ben Lomond Peak","UT","Weber","160201020302",7689,41.37603,-111.94405,-8,"BLPU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"333:UT:SNTL","333","UT","SNTL","Ben Lomond Trail","UT","Weber","160201020302",5972,41.38291,-111.92103,-8,"BLTU1","1980-06-03 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"334:NV:SNTL","334","NV","SNTL","Berry Creek","UT","White Pine","160600081301",9377,39.31917,-114.62278,-8,"BRCN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"335:CO:SNTL","335","CO","SNTL","Berthoud Summit","CO","Grand","140100010202",11314,39.80364,-105.77786,-8,"BTSC2","1963-09-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1182:AK:SNTL","1182","AK","SNTL","Bettles Field","AK","Yukon-Koyukuk","190901012604",640,66.91667,-151.53333,-9,"BFLA2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"517:UT:SNTL","517","UT","SNTL","Hayden Fork","UT","Summit","160101010101",9130,40.79669,-110.88472,-8,"HFKU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"336:NV:SNTL","336","NV","SNTL","Big Bend","UT","Elko","170501040104",6898,41.76168,-115.6931,-8,"BIGN2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"337:NV:SNTL","337","NV","SNTL","Big Creek Sum","UT","Lander","160401070303",8685,39.29148,-117.11506,-8,"BCSN2","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"338:ID:SNTL","338","ID","SNTL","Big Creek Summit","ID","Valley","170602080402",6560,44.62621,-115.79561,-8,"BKSI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"339:UT:SNTL","339","UT","SNTL","Big Flat","UT","Beaver","160300070202",10349,38.30183,-112.35672,-8,"BGFU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1270:AK:SNTL","1270","AK","SNTL","Heen Latinee","AK","Juneau","190103010401",2065,58.69652,-134.86448,-9,"DCSA2","2015-10-02 13:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"340:NV:SNTL","340","NV","SNTL","Big Meadow","UT","Washoe","160501020505",8235,39.455,-119.9422,-8,"BMWN2","1983-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"341:OR:SNTL","341","OR","SNTL","Big Red Mountain","OR","Jackson","171003090301",6050,42.05257,-122.85487,-8,"BRMO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"521:UT:SNTL","521","UT","SNTL","Hewinta","UT","Summit","140401070203",9500,40.95009,-110.48419,-8,"HEWU1","1985-09-19 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1229:OR:SNTLT","1229","OR","SNTLT","Big Sheep AM","OR","Wallowa","170601020301",6240,45.16842,-117.08631,-8,"BSZO3","2012-08-07 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"343:OR:SNTL","343","OR","SNTL","Bigelow Camp","OR","Josephine","171003090105",5130,42.07875,-123.34393,-8,"BGCO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1187:CO:SNTL","1187","CO","SNTL","High Lonesome","CO","Grand","140100010205",10638,40.0359,-105.75472,-8,"HLNC2","2011-07-28 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1071:AK:SNTL","1071","AK","SNTL","Esther Island","AK","Valdez-Cordova","190202011605",50,60.798,-148.0857,-9,"ESIA2","2004-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"345:CO:SNTL","345","CO","SNTL","Bison Lake","CO","Garfield","140100011401",10964,39.76458,-107.35628,-8,"BLSC2","1985-09-30 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"346:MT:SNTL","346","MT","SNTL","Bisson Creek","MT","Lake","170102120602",4920,47.68386,-113.99895,-8,"BISM8","1988-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"525:WY:SNTL","525","WY","SNTL","Hobbs Park","MT","Fremont","100800030207",10100,42.86984,-109.09455,-8,"HBBW4","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"348:UT:SNTL","348","UT","SNTL","Black Flat-U.M. Ck","UT","Sevier","140700030101",9414,38.6799,-111.59765,-8,"BFTU1","1980-06-19 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1185:CO:SNTL","1185","CO","SNTL","Black Mesa","CO","Dolores","140300020103",11564,37.78968,-108.18376,-8,"BMSC2","2011-07-28 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"1161:CO:SNTL","1161","CO","SNTL","Black Mountain","CO","Larimer","101900070501",8980,40.8879,-105.66404,-8,"BMNC2","2010-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"527:NV:SNTL","527","NV","SNTL","Hole-in-Mountain","UT","Elko","160600071602",8163,40.94168,-115.0954,-8,"HIMN2","1981-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"528:UT:SNTL","528","UT","SNTL","Hole-in-Rock","UT","Summit","140401060205",9168,40.92167,-110.18623,-8,"HIRU1","1985-09-18 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"590:MT:SNTL","590","MT","SNTL","Lone Mountain","MT","Madison","100200080201",8880,45.27412,-111.42692,-8,"BSKM8","1988-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"530:MT:SNTL","530","MT","SNTL","Hoodoo Basin","MT","Mineral","170102040607",6050,46.97511,-115.03486,-8,"HOOM8","1966-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"350:WY:SNTL","350","WY","SNTL","Blackwater","MT","Park","100800120209",9780,44.37667,-109.79333,-8,"BLWW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"351:OR:SNTL","351","OR","SNTL","Blazed Alder","OR","Clackamas","170800010102",3650,45.4287,-121.85605,-8,"BLAO3","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"352:WA:SNTL","352","WA","SNTL","Blewett Pass","OR","Chelan","170200110501",4240,47.35037,-120.6796,-8,"BPAW1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"353:WY:SNTL","353","WY","SNTL","Blind Bull Sum","ID","Sublette","140401010402",8650,42.964,-110.60973,-8,"BBSW4","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"354:SD:SNTL","354","SD","SNTL","Blind Park","MT","Pennington","101201100104",6890,44.10772,-103.97688,-8,"BLPS2","1989-10-01 00:00","2100-01-01 00:00",NA,NA,"South Dakota"
NA,"355:MT:SNTL","355","MT","SNTL","Bloody Dick","MT","Beaverhead","100200011002",7600,45.16507,-113.50099,-8,"BLOM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1264:AK:SNTLT","1264","AK","SNTLT","Horsepasture Pass","AK","Matanuska-Susitna","190205011406",4300,62.1345,-147.625,-9,"HRPA2","2014-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"356:CA:SNTL","356","CA","SNTL","Blue Lakes","UT","Alpine","180400120101",8067,38.60801,-119.92455,-8,"BLAC1","1980-10-01 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"357:OR:SNTL","357","OR","SNTL","Blue Mountain Spring","OR","Grant","170501160104",5870,44.24767,-118.51722,-8,"BLPO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"1278:UT:SNTL","1278","UT","SNTL","Bobs Hollow","UT","Millard","160300051401",9319,38.94569,-112.15349,-8,NA,"2016-10-06 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"2215:CA:SCAN","2215","CA","SCAN","Bodie Hills","GC","Mono","160503010104",7825,38.26477,-119.12645,-8,"HBDC1","2014-10-24 00:00","2100-01-01 00:00",NA,NA,"California"
NA,"991:WA:SNTL","991","WA","SNTL","Hozomeen Camp","OR","Whatcom","171100050602",1690,48.98075,-121.07976,-8,"HZOW1","2000-10-01 00:00","2100-01-01 00:00",NA,NA,"Washington"
NA,"2069:NH:SCAN","2069","NH","SCAN","Hubbard Brook","GC","Grafton","010700010205",1480,43.94843,-71.72644,-5,"HUBN3","2002-09-26 00:00","2100-01-01 00:00",NA,NA,"New Hampshire"
NA,"359:ID:SNTL","359","ID","SNTL","Bostetter R.S.","ID","Cassia","170402120201",7500,42.16442,-114.19272,-8,"BTRI1","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Idaho"
NA,"360:MT:SNTL","360","MT","SNTL","Boulder Mountain","MT","Meagher","100301030501",7950,46.5596,-111.28973,-8,"BOMM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"1216:UT:SNTL","1216","UT","SNTL","Huntington Horse","UT","Sanpete","140600070201",9652,39.61774,-111.30576,-8,"HNHU1","2012-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"362:OR:SNTL","362","OR","SNTL","Bowman Springs","OR","Umatilla","170701030401",4530,45.36428,-118.46715,-8,"BMSO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"363:MT:SNTL","363","MT","SNTL","Box Canyon","MT","Park","100700020902",6670,45.27178,-110.24899,-8,"BOXM8","1976-10-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"364:UT:SNTL","364","UT","SNTL","Box Creek","UT","Sevier","160300020106",9853,38.50809,-112.01856,-8,"BXCU1","1979-08-04 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"1156:UT:SNTL","1156","UT","SNTL","Box Springs","UT","Piute","160300020107",9228,38.49746,-112.00779,-8,"SQUU1","2010-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"365:MT:SNTL","365","MT","SNTL","Brackett Creek","MT","Gallatin","100700030403",7320,45.89107,-110.93851,-8,"BRCM8","1992-08-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"715:NM:SNTL","715","NM","SNTL","Red River Pass #2","CO","Taos","130201010301",9855,36.69935,-105.34145,-8,"RRPN5","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"New Mexico"
NA,"1091:AK:SNTL","1091","AK","SNTL","Independence Mine","AK","Matanuska-Susitna","190205051202",3550,61.79001,-149.2839,-9,"HATA2","1997-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"366:UT:SNTL","366","UT","SNTL","Brighton","UT","Salt Lake","160202040201",8766,40.59936,-111.58167,-8,"BRIU1","1986-09-24 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"544:WY:SNTL","544","WY","SNTL","Indian Creek","ID","Lincoln","140401070502",9425,42.30023,-110.67753,-8,"INCW4","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"946:AK:SNTL","946","AK","SNTL","Indian Pass","AK","Anchorage","190204010402",2350,61.06767,-149.4795,-9,"INPA2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
NA,"367:WY:SNTL","367","WY","SNTL","Brooklyn Lake","CO","Albany","101800100502",10250,41.36038,-106.23038,-8,"BKLW4","1962-10-01 00:00","2100-01-01 00:00",NA,NA,"Wyoming"
NA,"545:OR:SNTL","545","OR","SNTL","Irish Taylor","OR","Deschutes","170703010106",5540,43.80368,-121.94793,-8,"BEDO3","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Oregon"
NA,"2089:VA:SCAN","2089","VA","SCAN","Reynolds Homestead","GC","Patrick","030101030407",1127,36.63333,-80.13333,-5,"REYV2","2004-04-07 17:00","2100-01-01 00:00",NA,NA,"Virginia"
NA,"369:CO:SNTL","369","CO","SNTL","Brumley","CO","Lake","110200010101",10594,39.08758,-106.54231,-8,"BRMC2","1979-10-01 00:00","2100-01-01 00:00",NA,NA,"Colorado"
NA,"427:MT:SNTL","427","MT","SNTL","Crystal Lake","MT","Fergus","100401030204",6050,46.78936,-109.51202,-8,"CRYM8","1967-09-01 00:00","2100-01-01 00:00",NA,NA,"Montana"
NA,"371:UT:SNTL","371","UT","SNTL","Buck Flat","UT","Sanpete","140600090302",9409,39.134,-111.43722,-8,"BUFU1","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Utah"
NA,"548:NV:SNTL","548","NV","SNTL","Jack Creek Upper","UT","Elko","170501050201",7377,41.54675,-116.00517,-8,"JCUN2","1978-10-01 00:00","2100-01-01 00:00",NA,NA,"Nevada"
NA,"1275:AK:SNTL","1275","AK","SNTL","Jack Wade Jct","AK","Southeast Fairbanks","190705022204",3585,64.1529,-141.32693,-9,"JWJA2","2015-10-01 00:00","2100-01-01 00:00",NA,NA,"Alaska"
